Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
7094,898,443.0,1595,60235.0,6.0,226,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,20408.16327,20408.16327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,374.0,890.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8363,936,80.0,1595,50721.0,6.0,226,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,340.0,240.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
87429,1268,1471.0,403,443.0,6.0,226,115910423.0,55.0,72.0,956.0,105706.0,310.0,0.0,17.38181818,50.20494697,4380.0,0.0,1468.138889,998.7956453,920.2106009,1.095673682,919923.9921,2855649.785,10000000.0,3.0,116000000.0,2146489.315,4079762.402,10000000.0,4.0,111000000.0,1560421.254,3649544.222,10000000.0,5.0,0.0,0.0,0.0,0.0,1124.0,1584.0,0.474504351,0.621169332,0.0,4380.0,833.296875,1039.729631,1081037.706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,839.8582677,17.38181818,1468.138889,0.0,0.0,0.0,0.0,0.0,0.0,55.0,956.0,72.0,105706.0,8192.0,980.0,53.0,20.0,68090.33333,153858.3016,556656.0,23480.0,9591111.25,1415355.7,10000000.0,5096779.0,BENIGN
10018,1268,1469.0,1233,443.0,6.0,226,73829045.0,419.0,662.0,12282.0,1053881.0,1349.0,0.0,29.31264916,118.3115873,4290.0,0.0,1591.965257,865.0942584,14440.96968,14.64193394,68360.22685,1794823.413,58100000.0,0.0,73800000.0,176624.5096,2886318.763,58100000.0,1.0,73600000.0,111336.4342,2295557.041,58100000.0,1.0,0.0,0.0,0.0,0.0,8392.0,13252.0,5.675273194,8.96666075,0.0,4290.0,985.3632163,1021.543915,1043551.971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,986.2747456,29.31264916,1591.965257,0.0,0.0,0.0,0.0,0.0,0.0,419.0,12282.0,662.0,1053881.0,8192.0,613.0,418.0,20.0,2675951.0,3208678.039,4944829.0,407073.0,34100000.0,33900000.0,58100000.0,10100000.0,BENIGN
78914,1268,59892.0,1599,53.0,17.0,226,161.0,2.0,2.0,102.0,134.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,1465838.509,24844.7205,53.66666667,52.72886622,109.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,12422.36025,12422.36025,51.0,67.0,57.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.75,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,134.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78909,1268,59879.0,1599,53.0,17.0,226,47602.0,2.0,2.0,92.0,262.0,46.0,46.0,46.0,0.0,131.0,131.0,131.0,0.0,7436.662325,84.03008277,15867.33333,27329.00718,47424.0,4.0,4.0,4.0,0.0,4.0,4.0,174.0,174.0,0.0,174.0,174.0,0.0,0.0,0.0,0.0,64.0,64.0,42.01504138,42.01504138,46.0,131.0,80.0,46.55641739,2167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,46.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,2.0,262.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
88507,1268,1505.0,2817,443.0,6.0,226,60896015.0,14.0,14.0,2047.0,3536.0,1665.0,0.0,146.2142857,440.9409831,1606.0,2.0,252.5714286,550.2336167,91.680876,0.459800202,2255407.963,4218411.4,10000000.0,20.0,60900000.0,4684308.846,5162709.963,10100000.0,637.0,60800000.0,4680358.308,5174431.94,10100000.0,49.0,0.0,0.0,0.0,0.0,292.0,284.0,0.229900101,0.229900101,0.0,1665.0,192.5172414,484.8043509,235035.2586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,199.3928571,146.2142857,252.5714286,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2047.0,14.0,3536.0,8192.0,33580.0,13.0,20.0,78924.0,69794.82837,221392.0,50348.0,9998732.5,2003.577475,10000000.0,9995050.0,BENIGN
87439,1268,1510.0,406,443.0,6.0,226,118793480.0,58.0,78.0,1512.0,144091.0,456.0,0.0,26.06896552,69.79289213,4380.0,0.0,1847.320513,922.9779794,1225.681746,1.144843976,879951.7037,7115075.808,58800000.0,1.0,119000000.0,2084096.14,10900000.0,58800000.0,20.0,119000000.0,1539868.455,9413526.405,59000000.0,2.0,0.0,0.0,0.0,0.0,1172.0,1572.0,0.488242284,0.656601692,0.0,4380.0,1062.79562,1141.942676,1304033.076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1070.610294,26.06896552,1847.320513,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1512.0,78.0,144091.0,8192.0,1047.0,57.0,20.0,601440.0,534152.7051,979143.0,223737.0,58700000.0,138196.2422,58800000.0,58600000.0,BENIGN
14631,1263,61523.0,1590,53.0,17.0,226,47283.0,1.0,1.0,53.0,116.0,53.0,53.0,53.0,0.0,116.0,116.0,116.0,0.0,3574.223294,42.29850052,47283.0,0.0,47283.0,47283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,21.14925026,21.14925026,53.0,116.0,74.0,36.37306696,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,53.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,116.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
13921,1263,60813.0,1590,53.0,17.0,226,48923.0,1.0,1.0,64.0,92.0,64.0,64.0,64.0,0.0,92.0,92.0,92.0,0.0,3188.684259,40.88056742,48923.0,0.0,48923.0,48923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.44028371,20.44028371,64.0,92.0,73.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,64.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,92.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
26264,2349,443.0,1594,50110.0,6.0,226,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,55555.55556,55555.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,123.0,298.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78193,1268,57464.0,1599,53.0,17.0,226,315979.0,4.0,4.0,176.0,290.0,45.0,43.0,44.0,1.154700538,86.0,59.0,72.5,15.58845727,1474.781552,25.31813823,45139.85714,119272.3217,315624.0,3.0,315813.0,105271.0,182327.7924,315805.0,4.0,315798.0,105266.0,182319.9981,315791.0,3.0,0.0,0.0,0.0,0.0,128.0,104.0,12.65906912,12.65906912,43.0,86.0,56.55555556,17.90328958,320.5277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.625,44.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.0,4.0,290.0,-1.0,-1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2266,1268,1515.0,960,443.0,6.0,226,212.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,56603.77358,9433.962264,212.0,0.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4716.981132,4716.981132,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3800,845,38568.0,1601,80.0,6.0,226,33915714.0,203.0,104.0,43906.0,72190.0,602.0,0.0,216.2857143,228.4931854,1068.0,0.0,694.1346154,362.64222,3423.074036,9.051851304,110835.6667,291117.5247,2297418.0,4.0,33900000.0,167888.2426,345003.7282,2297418.0,910.0,33900000.0,329277.4078,451415.3939,2298248.0,4.0,0.0,0.0,0.0,0.0,6504.0,3336.0,5.985426107,3.066425197,0.0,1068.0,376.9350649,360.6765119,130087.5463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,378.1628664,216.2857143,694.1346154,0.0,0.0,0.0,0.0,0.0,0.0,203.0,43906.0,104.0,72190.0,29200.0,1176.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3801,845,38588.0,1601,80.0,6.0,226,5923834.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675238368,1974611.333,3419384.982,5922977.0,148.0,5923834.0,2961917.0,4187571.211,5922977.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.506428776,0.168809592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3781,845,38080.0,1601,80.0,6.0,226,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35714.28571,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,17857.14286,17857.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1444.0,1174.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
77456,1268,55056.0,1599,53.0,17.0,226,50816.0,2.0,2.0,58.0,154.0,29.0,29.0,29.0,0.0,77.0,77.0,77.0,0.0,4171.914358,78.71536524,16938.66667,29333.43513,50810.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,39.35768262,39.35768262,29.0,77.0,48.2,26.29068276,691.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.25,29.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,2.0,154.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3802,845,38608.0,1601,80.0,6.0,226,5668525.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705650941,1889508.333,3271965.814,5667649.0,98.0,5668525.0,2834262.5,4007013.616,5667649.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.529238206,0.176412735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
15367,1263,62259.0,1590,53.0,17.0,226,50276.0,1.0,1.0,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,2028.801018,39.78041213,50276.0,0.0,50276.0,50276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.89020606,19.89020606,43.0,59.0,48.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.5,43.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,59.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14138,1263,61030.0,1590,53.0,17.0,226,23461.0,1.0,1.0,49.0,114.0,49.0,49.0,49.0,0.0,114.0,114.0,114.0,0.0,6947.700439,85.24785815,23461.0,0.0,23461.0,23461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,42.62392907,42.62392907,49.0,114.0,70.66666667,37.5277675,1408.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,49.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,114.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78311,1268,57864.0,1599,53.0,17.0,226,235.0,2.0,2.0,168.0,424.0,84.0,84.0,84.0,0.0,212.0,212.0,212.0,0.0,2519148.936,17021.2766,78.33333333,94.23552055,184.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,8510.638298,8510.638298,84.0,212.0,135.2,70.10848736,4915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,169.0,84.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,168.0,2.0,424.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3803,845,38646.0,1601,80.0,6.0,226,5150967.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776553218,1716989.0,2973300.78,5150261.0,106.0,5150967.0,2575483.5,3641285.261,5150261.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.582414914,0.194138305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3804,845,38666.0,1601,80.0,6.0,226,5898246.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678167713,1966082.0,3404577.972,5897350.0,132.0,5898246.0,2949123.0,4169422.608,5897350.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.508625785,0.169541928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3805,845,38686.0,1601,80.0,6.0,226,5620698.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711655385,1873566.0,3244349.416,5619818.0,125.0,5620698.0,2810349.0,3973189.163,5619818.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.533741539,0.177913846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3799,845,38530.0,1601,80.0,6.0,226,112.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17857.14286,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,8928.571429,8928.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,237.0,235.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3806,845,38724.0,1601,80.0,6.0,226,5105251.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783507021,1701750.333,2946923.956,5104565.0,97.0,5105251.0,2552625.5,3608987.451,5104565.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.587630265,0.195876755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3807,845,38744.0,1601,80.0,6.0,226,5846876.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684126019,1948958.667,3375079.696,5846165.0,135.0,5846876.0,2923438.0,4133360.163,5846165.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.513094514,0.171031505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3808,845,38764.0,1601,80.0,6.0,226,5587742.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715852665,1862580.667,3225462.55,5587024.0,123.0,5587742.0,2793871.0,3950114.854,5587024.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.536889498,0.178963166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
22593,1258,52688.0,2522,80.0,6.0,226,289701.0,4.0,4.0,207.0,1709.0,195.0,0.0,51.75,95.54187564,1697.0,0.0,427.25,846.5047253,6613.71552,27.61467858,41385.85714,78597.53566,215332.0,9.0,74369.0,24789.66667,21428.56986,37627.0,52.0,253020.0,84340.0,114844.5293,215342.0,1003.0,0.0,0.0,0.0,0.0,92.0,92.0,13.80733929,13.80733929,0.0,1697.0,212.8888889,560.1431613,313760.3611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,239.5,51.75,427.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,207.0,4.0,1709.0,8192.0,946.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
3809,845,38802.0,1601,80.0,6.0,226,5059127.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.790650245,1686375.667,2920147.902,5058272.0,102.0,5059127.0,2529563.5,3576133.856,5058272.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.592987683,0.197662561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3810,845,38822.0,1601,80.0,6.0,226,5807581.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688754922,1935860.333,3352258.49,5806715.0,127.0,5807581.0,2903790.5,4105355.198,5806715.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.516566192,0.172188731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3811,845,38860.0,1601,80.0,6.0,227,5248191.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762167383,1749397.0,3029247.761,5247271.0,128.0,5248191.0,2624095.5,3709730.369,5247271.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.571625537,0.190541846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3812,845,38880.0,1601,80.0,6.0,227,5953154.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671912737,1984384.667,3436315.497,5952300.0,68.0,5953154.0,2976577.0,4208307.824,5952300.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.503934553,0.167978184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3813,845,38900.0,1601,80.0,6.0,227,5694126.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702478308,1898042.0,3286745.689,5693249.0,130.0,5694126.0,2847063.0,4025114.842,5693249.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.526858731,0.175619577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
3814,845,38938.0,1601,80.0,6.0,227,5169439.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773778354,1723146.333,2983987.243,5168758.0,127.0,5169439.0,2584719.5,3654382.292,5168758.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.580333765,0.193444588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
86574,1267,49653.0,3750,443.0,6.0,227,32.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,375000.0,62500.0,32.0,0.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,62500.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
